	ids	body	Uncertainity of Post_Diagnosis	Results and Side-Effects Observed	Medical Assistance	Diet and Maintenance	Information Source	Concepts
925	ARTHROTEC.133.txt	Stomach queasy, but very mild, and goes away. Just started taking this med after Celebrex 200mg, and before, Meloxicam, other NSAIDs,and natural supplements. Putting off hip & back surgery for life long OA. Seems to be working fine, pain is limited, though I still limp with damage in hip. Spine & hip pain is greatly reduced! Menopausal, so waiting to see if minor period bleeding starts like it did with Celebrex. I'm on no dairy, non-gluten, natural anti-inflammatory diet, no refined sugar. RA runs in my family, so this is lifelong commitment & it works. Limited caffeine. This drug works so far, and is giving me back my life. No irregular bowel or issues so far, and I'm low risk factor for liver, B/P, & cardiac issue. I take with a meal, use Tums if necessary. Good so far. 	0	1	0	1	0	back surgery|Menopausal|commitment|like|Meloxicam|Celebrex|sugar|Meloxicam|Celebrex|NSAIDs|sugar|drug|Tums|anti-inflammatory|natural supplements|hip pain|queasy|pain|bleeding|caffeine|Stomach|Limited|limp|runs|very mild|cardiac|Spine|bowel|liver|hip|damage|period|see|family|low|risk factor|starts|issue|limited|Tums
926	ARTHROTEC.116.txt	Swelling & weight increase. No relief in pain. My doctor advise that I stop using. 	0	1	1	0	0	weight increase|Swelling|relief|pain
927	LIPITOR.602.txt	I think I've been ok with this medication. I was diagnosed with high cholesterol when I was 19, I'm now 38 and started on Lipitor when I was 31. Prior to starting Lipitor my cholesterol level was 8.45(Canada),in Nov/03 my level was down to 6.24. Its still a bit high,(Canada the levels are measured different then the US, levels should be below 5.20). My mother and I are both recipients of high cholesterol. I do suffer migranes, back aches sore neck. I do exercise regualarly, but still have pains. I am always tired, but I really don't know if this is caused by the medication. I have never mentioned this to my doctor, because I just thought this was caused by my job and being run down with dealing with my children. 	1	1	0	0	0	cholesterol level|high cholesterol|run|don't know|medication|back aches|pains|tired|sore|diagnosed|Lipitor|Lipitor|suffer|think|neck|exercise
928	ARTHROTEC.79.txt	Nothing unusual or that Im aware of . I have some acid reflux thats developed over the last few years, which may not be related since it runs in the family. Works great! Hard to function without (pain),when I ran out. Im probably addicted to it. Somewhat concerned about the long term effects and listed possible side effects, so I've only ever taken arthrotec 50 once daily rather than twice, which is just enough to manage my pain levels. I feel it has a cummulative effect. maybe. I dont think anything will completely remove the pain, and maybe shouldnt since it helps you to know whats going on. Else how much would you have to take, thus increasing your risk for possible adverse reactions. 	1	1	0	0	0	long term effects|adverse reactions|side effects|arthrotec 50|acid reflux|increasing|function|probably|Somewhat|possible|effect|runs|Else|related|completely|family|think|feel|pain|developed
929	LIPITOR.309.txt	muscle and joint pains--particularly severe at night--lasting even after stopping medication, although decreasing in severity. I'm distressed that pain continues even after stopping the medication. I took the medication for 9 months (my doctor said the pains weren't from the Lipitor because there was no indication in the blood work)--finally stopped when could barely walk. I've been off the medicine for 2 months and pain is less, but still very present, especially in joints. 	0	1	1	0	0	medication|months|decreasing|present|2 months|distressed|stopping|stopping|Lipitor|medicine|Lipitor|pains|pain|blood|said|severe
930	LIPITOR.757.txt	First I was having cramps in my fingers, which is now not apparent. Recently my eyesight is not good, very blurry and my back pain has increased. My shoulders are inflammed and I am now going to the physiotherapist. My neck right down to my right shoulder blade is very very sensitive and very very painful. The pain has not subsided. I am depressed because of the pain, I can't do what I want to do, I have headaches and can't go to work. My concentration is poor. I also have heartburn and indigestion. I am taking pain relievers and anti-acids. Lipitor works to reduce my cholesterol from 8 to 5. My doctor says not to stop, however I did stop for nearly 6 months and I was well. When I got my cholestoerol measured however it went up and I was concerned so went back on lipitor. My son says he will find an alternative for me. Stay tuned. 	1	1	0	0	0	and back pain|indigestion|headaches|heartburn|painful|cramps|pain|right shoulder|shoulders|neck|back|pain relievers|Lipitor|lipitor|cholesterol|pain relievers|Lipitor|lipitor|cholesterol|concentration|go to work|months|depressed|will find|right|increased|fingers|blade|sensitive|physiotherapist
931	LIPITOR.984.txt	This med worked wonders for me. Am only gratefull to the pharmaceutical company that makes it. My lipids are at normal level in the past 2 H1C tests. As adiabetic you are at higher risk for stroke and heart attack so taking Lipitor defininitely lowers the risk. No side effects. Expensive medicine but luckily my insurance covers it. 	0	1	0	0	0	pharmaceutical|heart attack|stroke|side effects|Lipitor|Lipitor|lowers|medicine|lipids|normal|tests|insurance|defininitely|adiabetic|higher risk|lowers
932	LIPITOR.487.txt	this med works like a dream. no side effects and it does its job. my cholesterol has been lowered substantially. 	0	1	0	0	0	side effects|dream|like|cholesterol|cholesterol
933	LIPITOR.708.txt	I went from a vigorous woman who two years ago spent two weeks walking all over London and Paris, whose favorite hobby was hiking, etc , to a fragile, crippled crone who, for a while, was certain I belonged in a wheel chair, due to the effects of this horrible, killer medication after having hip replacement surgery. Every muscle from my waist down was effected, my legs became LEAD, my bladder all but quit working; blood began showing up in my urine, I had every test in the book, went to doctor after doctor, and no one recognized this medication as the problem, until I finally went to a neurologist for my back problems. I could not walk ten steps without the most excruciating pain and fatigue, all I ever wanted to do was to sleep or at least lay down. I lost all interest in everything, had no energy for anything but the most basics. I quit taking Lipitor, ON MY OWN, in August of 2001. I experienced a certain amount of immediate relief, and my bladder began working normally again, but still have horrible after-effects, and I don't know if they will ever go away. I feel the muscles in my legs will never regain their previous strength, I have constant back pain, I cannot walk a half a block without extreme muscle fatigue and pain in my thighs, calves and buttocks, and I still am experiencing malaise that was never present before. I consider myself lucky to be alive!!. The more I hear, the more I think people need to be made aware of the dangerous side effects, particularly the effects surgery has on anyone taking Lipitor. This is one of the most dangerous medications on the market!. 	0	1	1	0	0	hip replacement|surgery|effects surgery|muscle fatigue|back problems|I don't know|problem|present|energy|relief|effects|to doctor|amount|sleep|certain|side effects|block|medications|Lipitor|LEAD|regain|urine|medication|immediate|test|book|vigorous|interest|think|feel|experienced|buttocks|thighs|waist|bladder|legs|fatigue|malaise|pain|Lipitor|regain|urine|blood|LEAD|hear
934	LIPITOR.906.txt	taken since 2004, just got off this stuff a month or so now, had memory loss, extreme ache in left arm and sometimes left leg. thought it was another issue, spent the last 4 years with neurologists doing MRI, nerve tests, every test known to detect the reason for this. nothing found. decided to stop taking lipitor and am much improved. can do many things without my arm aching now. this ache was extreme, almost unbearable, many doctors just ignore the side effects of this drug. 	0	1	1	0	0	side effects|memory loss|left arm|left leg|nerve|arm|improved|nothing|detect|decided|lipitor|lipitor|drug|aching|ache|month|tests|test|issue
935	LIPITOR.772.txt	severe muscle pain in my shoulders, numbness and tingling in my hands, wieght gain. 	0	1	0	0	0	muscle pain|shoulders|numbness|hands|severe|tingling
936	LIPITOR.817.txt	Extreme fatigue, headaches, cramping in both calves, memory problems, like Im in a fog all the time. Dr has taken me off the drug. Previously I have taken ZOCOR and MEVACOR with similar results, but not has pronounced as with LIPITOR. Find another way to reduce blood cholesterol. 	0	1	0	0	0	blood cholesterol|headaches|cramping|fatigue|Extreme|MEVACOR|LIPITOR|ZOCOR|MEVACOR|LIPITOR|ZOCOR|drug|memory|Find|problems|like
937	ARTHROTEC.110.txt	I had diarrhea for a whole week;bad uterine cramps followed by heavy menstrual bleeding two weeks after my period. Alot of gas and nausea. This pill stopped my pain, but cause me more pain. The side effects are much worst than the pain itself. 	0	1	0	0	0	heavy menstrual bleeding|uterine cramps|side effects|period|nausea|pain|gas|diarrhea
938	LIPITOR.838.txt	I have never been so miserable in my life. Started out with severe back spasms, then had intense pain in my knees and spasms all throughout my legs. Weakness in my right arm. The worst of all was feeling like I was walking through waist-deep mud, I simply could not walk. Extreme anxiety as well. I had no idea what an evil poison this is. My doctor never told me any of the side effects but since then I have learned of so many people with the same problems. Taking 200 mg/day of COQ10 has helped immensely as well as the potassium of bananas. 	0	1	0	1	0	side effects|miserable|anxiety|right arm|knees|legs|Weakness|spasms|pain|feeling|learned|like|Extreme|day|waist|back|COQ10|COQ10|COQ10|potassium|problems|severe
939	LIPITOR.302.txt	Severe muscle and joint pain in left leg. My cardiologist started with a dosage of 80 mg which seems very high. Symptoms started after second dose. After third dose pain was so severe I could hardly move. I stopped Lipitor. The doctor recommended laying off Lipitor for a week and then restarting. NO WAY! The pain has gradually subsided but it has not disappeared over a period of several months. This stuff is poison. I would rather take my chances of a heart attack than live with Lipitor. I experienced weight gain because my level of activity has dropped. 	0	1	0	0	0	pain in left leg|pain|heart attack|very high|laying|Symptoms|Lipitor|Lipitor|Severe|week|months|period|move|weight|experienced|severe|activity
940	LIPITOR.262.txt	GRADUAL BUT SIGNIFICANT INCREASE IN SLEEP REQUIREMENT AND ENERGY LOSS,LOSS OF CALF SUPPORT IN LEGS,VERTIGO LIKE EPISODES,COMPLAINTS TO DOCTORS WERE TO NO AVAIL, CONVINCED ME IN ERROR. AFTER GOING OFF THAT GARBAGE WITH IN TEN DAYS SLEEP REQMT WENT FR 12 TO 7 HOURS, ENERGY LEVEL INCREASED DRAMATICALLY, LEG PAIN WENT AWAY, STRENGTH IS RETURNING, VERTIGO LIKE SYMPTONS DECREASING, LOOKING TO JOIN CLASS ACTION SUITE. 	0	1	0	0	0	ENERGY LEVEL|COMPLAINTS|DECREASING|SLEEP|RETURNING|INCREASED|ENERGY LOSS|LEG PAIN|VERTIGO|CLASS|AND|REQUIREMENT|CALF|LEGS|BUT
